NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,longitude,latitude
510225002955,VA-053-0531000,5102250,VA-053,PK,05,Discovery Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,44020 Grace Bridge Drive,Ashburn,VA,20147,,(571)252-2370,21,Suburb: Large,No,No,No,†,866.00000,60.33000,14.4000000,88.00000,30.00000,-77.4779114,39.0189586
510264001062,VA-117-1170130,5102640,VA-117,PK,04,Discovery STEM Academy,NEWPORT NEWS CITY PBLC SCHS,Newport News city,1712 Chestnut Ave,Newport News,VA,23607,,(757)928-6838,12,City: Midsize,No,No,Yes,Yes,402.00000,29.34000,13.7000000,339.00000,0.00000,-76.40284050000001,36.9824724
510126000458,VA-029-0290220,5101260,VA-029,PK,06,Dogwood Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,12300 Glade Dr.,Reston,VA,20191,,(703)262-3100,13,City: Small,No,No,Yes,Yes,747.00000,61.33000,12.2000000,472.00000,76.00000,-77.3710231,38.9426674
510225002411,VA-053-0530031,5102250,VA-053,PK,12,Dominion High,LOUDOUN CO PBLC SCHS,Loudoun County,21326 Augusta Dr.,Sterling,VA,20164,,(571)434-4400,21,Suburb: Large,No,No,No,†,1520.00000,117.82000,12.9000000,310.00000,90.00000,-77.3735847,39.02621329999999
510225001632,VA-053-0530470,5102250,VA-053,PK,05,Dominion Trail Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,44045 Bruceton Mills Circle,Ashburn,VA,20147,,(571)252-2340,21,Suburb: Large,No,No,No,†,725.00000,36.50000,19.9000000,124.00000,38.00000,-77.4787795,39.0359719
510366002600,VA-089-0890432,5103660,VA-089,06,08,Donald B. Dixon-Lyle R. Smith Middle,STAFFORD CO PBLC SCHS,Stafford County,503 Deacon Road,Fredericksburg,VA,22405,,(540)899-0860,41,Rural: Fringe,No,No,No,†,785.00000,50.50000,15.5000000,154.00000,43.00000,-77.4205865,38.3298497
510012000039,VA-101-1010110,5100120,VA-101,PK,05,Douglas Macarthur Elementary,ALEXANDRIA CITY PBLC SCHS,Alexandria city,1101 Janneys Ln,Alexandria,VA,22302,,(703)461-4190,12,City: Midsize,No,No,No,†,716.00000,39.40000,18.2000000,220.00000,37.00000,-77.08243809999999,38.8151886
510189000795,VA-043-0430410,5101890,VA-043,09,12,Douglas S. Freeman High,HENRICO CO PBLC SCHS,Henrico County,8701 Three Chopt Rd,Richmond,VA,23229,,(804)673-3700,21,Suburb: Large,No,Yes,No,†,1815.00000,94.75000,19.2000000,400.00000,72.00000,-77.5585207,37.6016154
510300001245,VA-121-1210190,5103000,VA-121,KG,06,Douglass Park Elementary,PORTSMOUTH CITY PBLC SCHS,Portsmouth city,34 Grand St,Portsmouth,VA,23701,3012,(757)393-8646,13,City: Small,No,Yes,Yes,Yes,727.00000,44.00000,16.5000000,724.00000,0.00000,-76.3390807,36.8182572
510225002281,VA-053-0530620,5102250,VA-053,†,†,Douglass School,LOUDOUN CO PBLC SCHS,Loudoun County,407 E. Market St.,Leesburg,VA,20176,,(571)252-2060,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.55506520000002,39.1095672
510126002117,VA-029-0292010,5101260,VA-029,PK,06,Dranesville Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,1515 Powells Tavern Pl,Herndon,VA,20170,2832,(703)326-5200,21,Suburb: Large,No,No,No,†,799.00000,47.00000,17.0000000,255.00000,41.00000,-77.38716939999999,38.9964354
510027000087,VA-007-0070200,5100270,VA-007,PK,05,Drew Model Elementary,ARLINGTON CO PBLC SCHS,Arlington County,3500 South 23rd Street,Arlington,VA,22206,2501,(703)228-5825,12,City: Midsize,No,Yes,Yes,Yes,679.00000,47.99000,14.1000000,288.00000,75.00000,-77.08693439999999,38.8484783
510192000855,VA-044-0440530,5101920,VA-044,PK,05,Drewry Mason Elementary,HENRY CO PBLC SCHS,Henry County,45 Drewry Mason Drive,Ridgeway,VA,24148,,(276)956-3154,32,Town: Distant,No,No,Yes,Yes,476.00000,26.18000,18.2000000,386.00000,0.00000,-79.86069189999999,36.6067585
510371001615,VA-127-1270080,5103710,VA-127,PK,05,Driver Elementary,SUFFOLK CITY PBLC SCHS,Suffolk city,4270 Driver Lane,Suffolk,VA,23435,,(757)923-4106,21,Suburb: Large,No,No,No,†,569.00000,35.00000,16.3000000,154.00000,45.00000,-76.501397,36.8264489
510219000890,VA-052-0520160,5102190,VA-052,PK,05,Dryden Elementary,LEE CO PBLC SCHS,Lee County,176 School House Ridge Road,Dryden,VA,24243,,(276)546-4443,42,Rural: Distant,No,No,Yes,Yes,338.00000,22.00000,15.4000000,215.00000,0.00000,-82.94250889999999,36.7809761
510315001332,VA-077-0770540,5103150,VA-077,PK,05,Dublin Elementary,PULASKI CO PBLC SCHS,Pulaski County,600 Dunlap St,Dublin,VA,24084,,(540)643-0337,31,Town: Fringe,No,No,Yes,Yes,451.00000,30.33000,14.9000000,171.00000,46.00000,-80.67846999999999,37.10189
510315001333,VA-077-0770530,5103150,VA-077,06,08,Dublin Middle,PULASKI CO PBLC SCHS,Pulaski County,650 Giles Ave,Dublin,VA,24084,,(540)643-0367,31,Town: Fringe,No,No,No,†,527.00000,35.00000,15.1000000,180.00000,35.00000,-80.688774,37.113452
510144000635,VA-033-0330020,5101440,VA-033,PK,05,Dudley Elementary,FRANKLIN CO PBLC SCHS,Franklin County,7250 Brooks Mill Rd,Wirtz,VA,24184,,(540)721-2621,42,Rural: Distant,No,No,No,†,274.00000,16.50000,16.6000000,92.00000,19.00000,-79.7500544,37.07915750000001
510381001650,VA-092-0920750,5103810,VA-092,PK,02,Dudley Primary,TAZEWELL CO PBLC SCHS,Tazewell County,1840 Tazewell Ave,Bluefield,VA,24605,1199,(276)326-1507,32,Town: Distant,No,No,Yes,Yes,254.00000,12.83000,19.8000000,106.00000,14.00000,-81.2934618,37.2477385
510348001528,VA-084-0840750,5103480,VA-084,PK,04,Duffield-Pattonsville Primary,SCOTT CO PBLC SCHS,Scott County,663 Duff-Patt. Highway,Duffield,VA,24244,,(276)431-2244,42,Rural: Distant,No,No,Yes,Yes,355.00000,20.00000,17.8000000,194.00000,38.00000,-82.8029983,36.710187
510189000796,VA-043-0430700,5101890,VA-043,PK,05,Dumbarton Elementary,HENRICO CO PBLC SCHS,Henrico County,9000 Hungary Spring Rd,Richmond,VA,23228,,(804)756-3030,21,Suburb: Large,No,No,Yes,Yes,618.00000,34.50000,17.9000000,399.00000,51.00000,-77.519381,37.638749
510313001292,VA-075-0750280,5103130,VA-075,PK,05,Dumfries Elementary,PRINCE WILLIAM CO PBLC SCHS,Prince William County,3990 Cameron St,Dumfries,VA,22026,,(703)221-3101,21,Suburb: Large,No,No,Yes,Yes,543.00000,35.34000,15.4000000,344.00000,50.00000,-77.331442,38.569123
510348001529,VA-084-0840042,5103480,VA-084,04,07,Dungannon Intermediate,SCOTT CO PBLC SCHS,Scott County,113 Fifth Avenue,Dungannon,VA,24245,,(276)467-2281,42,Rural: Distant,No,No,Yes,Yes,58.00000,6.75000,8.6000000,38.00000,9.00000,-82.4661941,36.8313068
510126002406,VA-029-0292238,5101260,VA-029,PK,PK,Dunn Loring E.C. Resource Ctr.,FAIRFAX CO PBLC SCHS,Fairfax County,2334 Gallows Rd,Dunn Loring,VA,22027,,(703)876-5291,21,Suburb: Large,No,No,No,†,254.00000,36.83000,6.9000000,–,–,-77.22601039999999,38.8958192
510198000866,VA-114-1140040,5101980,VA-114,KG,05,Dupont Elementary,HOPEWELL CITY PBLC SCHS,Hopewell city,300 S. 18th Avenue,Hopewell,VA,23860,,(804)541-6406,21,Suburb: Large,No,Yes,Yes,Yes,692.00000,48.48000,14.3000000,683.00000,0.00000,-77.30356359999999,37.2957189
510387001730,VA-093-0930140,5103870,VA-093,PK,05,E. Wilson Morrison Elementary,WARREN CO PBLC SCHS,Warren County,40 Crescent St,Front Royal,VA,22630,,(540)635-4188,31,Town: Fringe,No,No,Yes,Yes,524.00000,34.00000,15.4000000,308.00000,30.00000,-78.1930429,38.9198033
510390001739,VA-094-0941110,5103900,VA-094,06,08,E.B. Stanley Middle,WASHINGTON CO PBLC SCHS,Washington County,297 Stanley St,Abingdon,VA,24210,,(276)739-3300,23,Suburb: Small,No,No,No,†,665.00000,46.50000,14.3000000,291.00000,31.00000,-81.9542383,36.7244331
510234000956,VA-115-1150260,5102340,VA-115,09,12,E.C. Glass High,LYNCHBURG CITY PBLC SCHS,Lynchburg city,2111 Memorial Ave,Lynchburg,VA,24501,5599,(434)515-5370,13,City: Small,No,No,No,†,1373.00000,105.66000,13.0000000,560.00000,60.00000,-79.167524,37.407393
510313001293,VA-075-0750490,5103130,VA-075,06,08,E.H. Marsteller Middle,PRINCE WILLIAM CO PBLC SCHS,Prince William County,14000 Sudley Manor Dr,Bristow,VA,20136,,(703)393-7608,21,Suburb: Large,No,Yes,No,†,1334.00000,77.91000,17.1000000,113.00000,53.00000,-77.581273,38.737282
510324001361,VA-123-1231440,5103240,VA-123,PK,05,E.S.H. Greene Elementary,RICHMOND CITY PBLC SCHS,Richmond city,1745 Catalina Dr,Richmond,VA,23224,4899,(804)780-5082,12,City: Midsize,No,No,Yes,Yes,640.00000,32.00000,20.0000000,628.00000,0.00000,-77.4765038,37.4900962
510225002282,VA-053-0530880,5102250,VA-053,06,08,Eagle Ridge Middle,LOUDOUN CO PBLC SCHS,Loudoun County,42901 Waxpool Rd,Ashburn,VA,20148,,(571)252-2140,21,Suburb: Large,No,No,No,†,1514.00000,99.00000,15.3000000,42.00000,34.00000,-77.5155412,39.0152237
510042000170,VA-012-0120030,5100420,VA-012,PK,05,Eagle Rock Elementary,BOTETOURT CO PBLC SCHS,Botetourt County,145 Eagles Nest Dr,Eagle Rock,VA,24085,,(540)884-2421,42,Rural: Distant,No,No,Yes,No,137.00000,12.17000,11.3000000,43.00000,15.00000,-79.8111639,37.6563117
510126002496,VA-029-0292243,5101260,VA-029,PK,06,Eagle View Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,4500 Dixie Hill Road,Fairfax,VA,22030,,(703)322-3100,21,Suburb: Large,No,No,No,†,674.00000,48.00000,14.0000000,103.00000,34.00000,-77.3631689,38.8515216
510339002803,VA-082-0820391,5103390,VA-082,09,12,East Rockingham High,ROCKINGHAM CO PBLC SCHS,Rockingham County,250 Eagle Rock Road,Elkton,VA,22827,,(540)298-7450,41,Rural: Fringe,No,No,No,†,720.00000,49.19000,14.6000000,168.00000,52.00000,-78.65443049999999,38.3996097
510346002047,VA-139-1390550,5103460,VA-139,PK,05,East Salem Elementary,SALEM CITY PBLC SCHS,Salem city,1765 Boulevard,Salem,VA,24153,6489,(540)375-7001,22,Suburb: Midsize,No,No,Yes,Yes,457.00000,33.14000,13.8000000,162.00000,35.00000,-80.0277752,37.2767715
510159001920,VA-035-0350010,5101590,VA-035,PK,07,Eastern Elementary/Middle,GILES CO PBLC SCHS,Giles County,6899 Virginia Ave,Pembroke,VA,24136,,(540)626-7281,42,Rural: Distant,No,No,Yes,No,429.00000,32.19000,13.3000000,163.00000,46.00000,-80.5802108,37.3137801
510252002818,VA-060-0600030,5102520,VA-060,PK,05,Eastern Montgomery Elementary,MONTGOMERY CO PBLC SCHS,Montgomery County,4580 Eastern Montgomery Ln.,Elliston,VA,24087,,(540)268-1147,41,Rural: Fringe,No,No,Yes,Yes,497.00000,42.89000,11.6000000,314.00000,44.00000,-80.233114,37.199364
510252002541,VA-060-0600904,5102520,VA-060,09,12,Eastern Montgomery High,MONTGOMERY CO PBLC SCHS,Montgomery County,4695 Crozier Rd,Elliston,VA,24087,,(540)268-3010,41,Rural: Fringe,No,No,No,†,295.00000,32.30000,9.1000000,129.00000,35.00000,-80.2308,37.2044
510004602262,VA-921-9214010,5100046,VA-921,PK,12,Eastern St. Hosp. Ed. Prg,EASTERN ST HOSP,James City County,4601 Ironbound Rd,Williamsburg,VA,23187,8791,(757)253-4250,23,Suburb: Small,No,No,†,†,0.00000,–,†,–,–,-76.735283,37.2901552
510105002758,VA-024-0240050,5101050,VA-024,09,12,Eastern View High,CULPEPER CO PBLC SCHS,Culpeper County,16332 Cyclone Way,Culpeper,VA,22701,,(540)825-0621,41,Rural: Fringe,No,No,No,†,1335.00000,88.73000,15.0000000,416.00000,98.00000,-77.94620160000001,38.4768029
510267001094,VA-118-1180740,5102670,VA-118,PK,PK,Easton Preschool,NORFOLK CITY PBLC SCHS,Norfolk city,6045 Curlew Dr,Norfolk,VA,23502,,(757)892-3290,12,City: Midsize,No,No,No,†,173.00000,21.00000,8.2000000,93.00000,14.00000,-76.19535429999999,36.8406057
510408001786,VA-096-0960652,5104080,VA-096,09,12,Eastside High,WISE CO PBLC SCHS,Wise County,PO Box 2036,Coeburn,VA,24230,,(276)395-3389,32,Town: Distant,No,No,No,†,421.00000,28.33000,14.9000000,189.00000,26.00000,-82.46404009999999,36.9439917
510189001912,VA-043-0430300,5101890,VA-043,PK,05,Echo Lake Elementary,HENRICO CO PBLC SCHS,Henrico County,5200 Francistown Rd,Glen Allen,VA,23060,,(804)527-4672,21,Suburb: Large,No,No,No,†,574.00000,33.00000,17.4000000,88.00000,12.00000,-77.54431439999999,37.6676443
510084002177,VA-021-0210480,5100840,VA-021,PK,05,Ecoff Elementary,CHESTERFIELD CO PBLC SCHS,Chesterfield County,5200 Ecoff Ave.,Chester,VA,23831,1516,(804)768-6185,21,Suburb: Large,No,No,No,†,758.00000,45.50000,16.7000000,285.00000,56.00000,-77.46188889999999,37.3602726
510099000368,VA-107-1070260,5100990,VA-107,PK,03,Edgemont Primary,COVINGTON CITY PBLC SCHS,Covington city,574 West Indian Valley Road,Covington,VA,24426,,(540)965-1420,32,Town: Distant,No,No,Yes,No,413.00000,25.71000,16.1000000,288.00000,0.00000,-79.9960385,37.7516579
510126000461,VA-029-0291270,5101260,VA-029,09,12,Edison High,FAIRFAX CO PBLC SCHS,Fairfax County,5801 Franconia Rd,Alexandria,VA,22310,,(703)924-8000,21,Suburb: Large,No,No,No,†,2070.00000,140.39000,14.7000000,545.00000,157.00000,-77.1339553,38.7821116
510126002951,VA-029-0292447,5101260,VA-029,†,†,Edison High School Academy,FAIRFAX CO PBLC SCHS,Fairfax County,5801 Franconia Rd,Alexandria,VA,22310,,(703)924-8000,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.1339553,38.7821116
510366001595,VA-089-0890010,5103660,VA-089,06,08,Edward E. Drew Jr. Middle,STAFFORD CO PBLC SCHS,Stafford County,501 Cambridge St,Falmouth,VA,22405,,(540)371-1415,41,Rural: Fringe,No,No,No,†,566.00000,36.25000,15.6000000,178.00000,40.00000,-77.4596203,38.3461124
510030001080,VA-008-0080842,5100300,VA-008,PK,05,Edward G. Clymore Elementary,AUGUSTA CO PBLC SCHS,Augusta County,184 Fort Defiance Rd,Fort Defiance,VA,24437,,(540)245-5043,41,Rural: Fringe,No,No,Yes,No,603.00000,37.54000,16.1000000,200.00000,43.00000,-78.97693799999999,38.246071
510174000707,VA-040-0400190,5101740,VA-040,05,08,Edward W. Wyatt Middle,GREENSVILLE CO PBLC SCHS,Greensville County,206 Slagles Lake Rd,Emporia,VA,23847,8007,(434)634-5159,32,Town: Distant,No,No,No,†,555.00000,42.95000,12.9000000,344.00000,36.00000,-77.53262099999999,36.7162007
510111002960,VA-108-1080490,5101110,VA-108,KG,05,Edwin A. Gibson Elementary,DANVILLE CITY PBLC SCHS,Danville city,1215 Industrial Avenue,Danville,VA,24541,,(434)799-6426,32,Town: Distant,No,No,Yes,Yes,561.00000,37.50000,15.0000000,532.00000,0.00000,-79.4014334,36.5703481
510081000291,VA-136-1360640,5100810,VA-136,PK,05,Edwin W. Chittum Elementary,CHESAPEAKE CITY PBLC SCHS,Chesapeake city,2008 Dock Landing Rd,Chesapeake,VA,23321,,(757)465-6300,21,Suburb: Large,No,No,No,†,779.00000,45.40000,17.2000000,80.00000,32.00000,-76.40930089999999,36.8122408
510371001876,VA-127-1270210,5103710,VA-127,PK,05,Elephant's Fork Elementary,SUFFOLK CITY PBLC SCHS,Suffolk city,2316 William Reid Dr,Suffolk,VA,23434,,(757)923-5250,21,Suburb: Large,No,No,Yes,Yes,591.00000,43.00000,13.7000000,496.00000,0.00000,-76.5888879,36.7664953
510324001363,VA-123-1231400,5103240,VA-123,PK,05,Elizabeth D. Redd Elementary,RICHMOND CITY PBLC SCHS,Richmond city,5601 Jahnke Rd,Richmond,VA,23225,2829,(804)780-5061,12,City: Midsize,No,No,Yes,Yes,442.00000,27.00000,16.4000000,439.00000,0.00000,-77.50281799999999,37.5161007
510084002767,VA-021-0210870,5100840,VA-021,06,08,Elizabeth Davis Middle,CHESTERFIELD CO PBLC SCHS,Chesterfield County,601 Corvus Court,Chester,VA,23836,,(804)541-4700,21,Suburb: Large,No,No,No,†,1250.00000,80.28000,15.6000000,308.00000,55.00000,-77.3428476,37.3353211
510189000797,VA-043-0430680,5101890,VA-043,PK,05,Elizabeth Holladay Elementary,HENRICO CO PBLC SCHS,Henrico County,7300 Galaxie Rd,Richmond,VA,23228,,(804)261-5040,21,Suburb: Large,No,No,Yes,Yes,636.00000,37.00000,17.2000000,428.00000,52.00000,-77.49098289999999,37.6195187
510084002779,VA-021-0210850,5100840,VA-021,PK,05,Elizabeth Scott Elementary,CHESTERFIELD CO PBLC SCHS,Chesterfield County,813 Beginners Trail Loop,Chester,VA,23836,,(804)541-4660,21,Suburb: Large,No,No,Yes,Yes,981.00000,58.41000,16.8000000,440.00000,42.00000,-77.3410591,37.3376256
510313001294,VA-075-0750580,5103130,VA-075,PK,05,Elizabeth Vaughan Elementary,PRINCE WILLIAM CO PBLC SCHS,Prince William County,2200 York Dr,Woodbridge,VA,22191,,(703)494-3220,21,Suburb: Large,No,No,Yes,Yes,800.00000,54.33000,14.7000000,490.00000,108.00000,-77.278993,38.65205
510219000891,VA-052-0520330,5102190,VA-052,PK,05,Elk Knob Elementary,LEE CO PBLC SCHS,Lee County,148 Hornet Loop,Pennington Gap,VA,24277,,(276)546-1837,42,Rural: Distant,No,No,Yes,Yes,365.00000,23.00000,15.9000000,229.00000,0.00000,-82.9927828,36.7301516
510324003019,VA-123-1231631,5103240,VA-123,06,08,Elkhardt Thompson Middle,RICHMOND CITY PBLC SCHS,Richmond city,7824 Forest Hill Ave,Richmond,VA,23225,1999,(804)272-7554,12,City: Midsize,No,No,Yes,Yes,941.00000,79.00000,11.9000000,932.00000,0.00000,-77.5404518,37.5336027
510189002757,VA-043-0430092,5101890,VA-043,06,08,Elko Middle,HENRICO CO PBLC SCHS,Henrico County,5901 Elko Road,Sandston,VA,23150,,(804)328-4110,41,Rural: Fringe,No,No,No,†,892.00000,60.17000,14.8000000,441.00000,50.00000,-77.2334443,37.503734
510339001494,VA-082-0820400,5103390,VA-082,PK,05,Elkton Elementary,ROCKINGHAM CO PBLC SCHS,Rockingham County,302 B Street,Elkton,VA,22827,,(540)298-1511,31,Town: Fringe,No,No,Yes,Yes,380.00000,24.40000,15.6000000,133.00000,30.00000,-78.62240709999999,38.4107558
510339001495,VA-082-0820900,5103390,VA-082,06,08,Elkton Middle,ROCKINGHAM CO PBLC SCHS,Rockingham County,21063 Blue and Gold Dr,Elkton,VA,22827,,(540)298-1228,32,Town: Distant,No,No,No,†,470.00000,37.32000,12.6000000,143.00000,37.00000,-78.6088395,38.4043117
510183000769,VA-042-0420430,5101830,VA-042,PK,05,Elmont Elementary,HANOVER CO PBLC SCHS,Hanover County,12007 Cedar Lane,Ashland,VA,23005,,(804)365-8100,41,Rural: Fringe,No,No,Yes,No,417.00000,28.39000,14.7000000,124.00000,25.00000,-77.5078358,37.7151725
510021000069,VA-005-0050760,5100210,VA-005,PK,05,Elon Elementary,AMHERST CO PBLC SCHS,Amherst County,147 Younger Dr,Madison Heights,VA,24572,,(434)528-6496,41,Rural: Fringe,No,No,No,†,292.00000,21.17000,13.8000000,71.00000,17.00000,-79.1954082,37.5137783
510219000892,VA-052-0520820,5102190,VA-052,05,07,Elydale Elementary,LEE CO PBLC SCHS,Lee County,128 Elydale Road,Ewing,VA,24248,,(276)445-4439,42,Rural: Distant,No,No,Yes,Yes,121.00000,11.80000,10.3000000,86.00000,0.00000,-83.5287292,36.6286411
510105001612,VA-024-0240450,5101050,VA-024,PK,05,Emerald Hill Elementary,CULPEPER CO PBLC SCHS,Culpeper County,11245 Rixeyville Rd,Culpeper,VA,22701,,(540)937-7361,42,Rural: Distant,No,No,No,†,741.00000,44.20000,16.8000000,176.00000,52.00000,-77.9771663,38.5469467
510225000917,VA-053-0530730,5102250,VA-053,PK,05,Emerick Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,440 S Nursery Ave,Purcellville,VA,20132,,(540)571-2440,31,Town: Fringe,No,No,No,†,488.00000,24.33000,20.1000000,40.00000,13.00000,-77.718912,39.130226
510189002952,VA-043-0430077,5101890,VA-043,†,†,Empowerment Academy,HENRICO CO PBLC SCHS,Henrico County,5915 Nine Mile Road,Henrico Virginia,VA,23223,,(804)328-4280,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.3442101,37.5508041
510056000215,VA-103-1030040,5100560,VA-103,03,05,Enderly Heights Elementary,BUENA VISTA CITY PBLC SCHS,Buena Vista city,101 Woodland Ave,Buena Vista,VA,24416,,(540)261-6151,41,Rural: Fringe,No,No,Yes,Yes,194.00000,11.14000,17.4000000,94.00000,27.00000,-79.3642971,37.7142352
510084000326,VA-021-0210390,5100840,VA-021,PK,05,Enon Elementary,CHESTERFIELD CO PBLC SCHS,Chesterfield County,2001 E. Hundred Rd.,Chester,VA,23836,3503,(804)530-5720,21,Suburb: Large,No,No,No,†,495.00000,34.00000,14.6000000,99.00000,32.00000,-77.324369,37.329304
510007302348,VA-402-4020402,5100073,VA-402,†,†,Enterprise Academy/Newport News City,ENTERPRISE ACADEMY/NEWPORT NEWS CITY,Newport News city,813 Diligence Dr Ste 110,Newport News,VA,23606,,(757)591-4971,12,City: Midsize,No,No,†,†,†,–,†,†,†,-76.4647176,37.0847112
510313001295,VA-075-0750120,5103130,VA-075,PK,05,Enterprise Elementary,PRINCE WILLIAM CO PBLC SCHS,Prince William County,13900 Lindendale Rd,Woodbridge,VA,22193,,(703)590-1558,21,Suburb: Large,No,Yes,Yes,Yes,400.00000,26.83000,14.9000000,205.00000,51.00000,-77.36108,38.6511309
510114000404,VA-026-0260530,5101140,VA-026,PK,05,Ervinton Elementary,DICKENSON CO PBLC SCHS,Dickenson County,195 Ervinton Circle,Nora,VA,24272,0519,(276)835-8423,42,Rural: Distant,No,No,Yes,Yes,138.00000,11.00000,12.5000000,90.00000,13.00000,-82.3434628,37.0673055
510120000419,VA-028-0280010,5101200,VA-028,08,12,Essex High,ESSEX CO PBLC SCHS,Essex County,PO Box 1006,Tappahannock,VA,22560,,(804)443-4301,32,Town: Distant,No,No,No,†,423.00000,37.65000,11.2000000,247.00000,36.00000,-76.8591301,37.9254135
510120000420,VA-028-0280150,5101200,VA-028,04,07,Essex Intermediate,ESSEX CO PBLC SCHS,Essex County,PO Box 609,Tappahannock,VA,22560,,(804)443-3040,32,Town: Distant,No,No,Yes,Yes,440.00000,38.17000,11.5000000,243.00000,38.00000,-76.8578029,37.9239589
510264002208,VA-117-1171260,5102640,VA-117,06,08,Ethel M. Gildersleeve Middle,NEWPORT NEWS CITY PBLC SCHS,Newport News city,1 Minton Dr,Newport News,VA,23606,,(757)591-4862,12,City: Midsize,No,No,No,†,1032.00000,68.86000,15.0000000,359.00000,52.00000,-76.5010551,37.0719533
510084000327,VA-021-0210350,5100840,VA-021,PK,05,Ettrick Elementary,CHESTERFIELD CO PBLC SCHS,Chesterfield County,20910 Chesterfield Ave.,Ettrick,VA,23803,1904,(804)520-6005,21,Suburb: Large,No,No,Yes,Yes,618.00000,40.00000,15.5000000,335.00000,36.00000,-77.42734600000001,37.2376628
510075002005,VA-020-0200100,5100750,VA-020,PK,05,Eureka Elementary,CHARLOTTE CO PBLC SCHS,Charlotte County,315 Eureka School Rd,Keysville,VA,23947,,(434)736-8458,43,Rural: Remote,No,No,Yes,Yes,505.00000,28.00000,18.0000000,244.00000,43.00000,-78.55346589999999,37.041178
510147002501,VA-034-0340587,5101470,VA-034,PK,05,Evendale Elementary,FREDERICK CO PBLC SCHS,Frederick County,220 Rosa Lane,Winchester,VA,22602,,(540)662-0531,41,Rural: Fringe,No,No,Yes,Yes,563.00000,35.55000,15.8000000,189.00000,30.00000,-78.1462883,39.1263776
510189002840,VA-043-0430780,5101890,VA-043,†,†,Evening School of Excellence,HENRICO CO PBLC SCHS,Henrico County,2204 Mountain Rd.,Glen Allen,VA,23060,,(804)652-3717,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.48295519999999,37.6620432
510084002097,VA-021-0210300,5100840,VA-021,PK,05,Evergreen Elementary,CHESTERFIELD CO PBLC SCHS,Chesterfield County,1701 Evergreen East Pkwy.,Midlothian,VA,23114,,(804)378-2400,21,Suburb: Large,No,No,No,†,1080.00000,62.00000,17.4000000,169.00000,46.00000,-77.6313289,37.463415
510225001845,VA-053-0530190,5102250,VA-053,PK,05,Evergreen Mill Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,491 Evergreen Mill Rd SE,Leesburg,VA,20175,,(571)252-2900,41,Rural: Fringe,No,No,No,†,483.00000,30.83000,15.7000000,169.00000,34.00000,-77.5723269,39.09087299999999
510056000216,VA-103-1030070,5100560,VA-103,PK,02,F.W. Kling Jr. Elementary,BUENA VISTA CITY PBLC SCHS,Buena Vista city,3400 Lombardy Ave,Buena Vista,VA,24416,,(540)261-6717,32,Town: Distant,No,No,Yes,Yes,217.00000,12.96000,16.7000000,106.00000,24.00000,-79.3520897,37.7486003
510189000798,VA-043-0430200,5101890,VA-043,PK,05,Fair Oaks Elementary,HENRICO CO PBLC SCHS,Henrico County,201 Jennings Rd,Highland Springs,VA,23075,,(804)328-4085,21,Suburb: Large,No,No,Yes,Yes,395.00000,24.50000,16.1000000,248.00000,45.00000,-77.32011299999999,37.533449
510126000422,VA-029-0290190,5101260,VA-029,09,12,Fairfax County Adult High,FAIRFAX CO PBLC SCHS,Fairfax County,4105 Whitacre Rd,Fairfax,VA,22032,,(703)503-6407,21,Suburb: Large,No,No,No,†,288.00000,51.13000,5.6000000,–,–,-77.2770894,38.8392464
510126000463,VA-029-0290020,5101260,VA-029,09,12,Fairfax High,FAIRFAX CO PBLC SCHS,Fairfax city,3501 Rebel Run,Fairfax,VA,22030,,(703)219-2200,21,Suburb: Large,No,No,No,†,2384.00000,154.22000,15.5000000,402.00000,144.00000,-77.2861288,38.8599249
510126002942,VA-029-0292449,5101260,VA-029,†,†,Fairfax High School Academy,FAIRFAX CO PBLC SCHS,Fairfax city,3501 Rebel Run,Fairfax,VA,22030,,(703)219-2200,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.2861288,38.8599249
510004202383,VA-901-9010008,5100042,VA-901,†,†,Fairfax Juvenile Detention Home,DOE SOP EDUC PROGRAMS,Fairfax County,10650 Page Ave.,Fairfax,VA,22030,,(703)246-2915,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.3135063,38.8448543
510126000464,VA-029-0291480,5101260,VA-029,PK,06,Fairfax Villa Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,10900 Santa Clara Dr,Fairfax,VA,22030,,(703)267-2800,21,Suburb: Large,No,No,No,†,665.00000,45.00000,14.8000000,120.00000,31.00000,-77.3235275,38.8400618
